,longitude,latitude
3908,-0.1902493278310494,51.514803918830594
3909,-0.09718025954939,51.38146676349765
3910,-0.125882407621113,51.51035866685738
3911,-0.193379151666305,51.49400883590658
3912,-0.1354,51.51823
3913,-0.1654138225117191,51.51563975546955
3914,-0.1168876788733609,51.398613752711896
3915,-0.1182480691193693,51.40014532131119
3916,-0.1178844124437154,51.39974213056528
3917,-0.1889008,51.5425198
3918,-0.1333362775543931,51.51718766615379
3919,-0.1170356260638297,51.53038649764523
3920,-0.2008314872646851,51.47484922979095
3921,0.0025056390407536,51.550038480184746
3922,-0.1945683808401197,51.4992988573762
3923,-0.1845869030260858,51.49635585611877
3924,-0.0660960247126286,51.52074712369769
3925,-0.1248417566567853,51.48441921019724
3926,-0.1877170661726155,51.51757670711952
3927,-0.142804038053658,51.52186788858272
3928,-0.1350157012958224,51.57157903167018
3929,-0.1737783140178658,51.532381901245
3930,-0.1623002939742898,51.49881276569598
3931,-0.1607073853364306,51.49845648542572
3932,-0.16537,51.49945
3933,-0.1392309402541905,51.52423392678833
3934,-0.0432391204915223,51.48896180689401
3935,-0.2228202852389929,51.5003969523111
3936,-0.0015757001706098,51.42560331811823
3937,-0.161476694047451,51.5231722839597
3938,-0.1191236012872797,51.40444106672732
3939,-0.1656917855143547,51.516518868240894
3940,-0.2294257048783118,51.57312869730804
3941,-0.1111263,51.4526208
3942,-0.1111263,51.4526208
3943,-0.1358894356701377,51.50518253866095
3944,-0.1606680080294609,51.49598566802964
3945,-0.2020699831891082,51.5756013637689
3946,-0.1675178468140372,51.517697838408736
3947,-0.1890920096213681,51.47397143515284
3948,-0.0811655,51.6486035
3949,-0.1472414835827754,51.54383058176408
3950,-0.1467534789362842,51.54197256475177
3951,-0.1466627232724297,51.54383329297402
3952,-0.1484235050623551,51.54317361400744
3953,-0.1181423604569877,51.52139044990884
3954,-0.1465402256462581,51.54163895878648
3955,-0.2003397903133718,51.57498573266556
3956,-0.1164889244986928,51.52024410455611
3957,-0.1464900342340205,51.54226827005639
3958,-0.1161870149149315,51.52174188802762
3959,0.1333905418691208,51.56722891777202
3960,-0.1485857009642827,51.54178538123791
3961,-0.1167950675377415,51.51999973278232
3962,-0.1781984777272352,51.54677737531796
3963,-0.21524,51.50347
3964,-0.1179243122559436,51.52181906176034
3965,-0.1176740609146816,51.52007016598689
3966,-0.1585940207285266,51.54638056074039
3967,-0.1654003,51.4980264
3968,-0.1169855154843749,51.522091232458735
3969,-0.1356085314771846,51.51510099645829
3970,-0.13718,51.515
3971,-0.1713723689317703,51.52320691290112
3972,-0.1362992100003944,51.51638673147181
3973,-0.1933128287043853,51.49412656070903
3974,-0.2836517769829569,51.562626254553855
3975,-0.1583237440461161,51.515527726171314
3976,-0.1193608130333299,51.51730638476722
3977,-0.1564088590363414,51.5190068225817
3978,-0.1571604410156755,51.51694176746196
3979,-0.15846,51.51844
3980,-0.1271067,51.4849876
3981,0.1052843684938584,51.52921264692407
3982,-0.1641230867242947,51.55675236812905
3983,-0.2796515,51.5619601
3984,-0.076073154690661,51.51882847705124
3985,-0.0532169629733753,51.50746809570575
3986,-0.2819496689413398,51.5625936656738
3987,-0.1480909775119575,51.497617946300565
3988,-0.2890413243340883,51.55941992928671
3989,-0.2827513,51.56176689999999
3990,0.01859,51.50932
3991,-0.1027267863427779,51.50366860953019
3992,-0.2827513,51.56176689999999
3993,-0.1821209862828254,51.53129476292728
3994,-0.0541622805636386,51.51031730404672
3995,-0.1748166361757269,51.523587511819535
3996,-0.1739941046308233,51.534283816492845
3997,-0.14891,51.48021
3998,-0.2088155707084065,51.49919364857137
3999,-0.1936759,51.5109029
4000,0.018839291594913,51.41504035787869
4001,-0.1468795983791407,51.64498026139357
4002,-0.115654258918943,51.51783681093112
4003,-0.215545136131451,51.50407566423972
4004,-0.1860924,51.5111244
4005,-0.1142318244179552,51.51781791060099
4006,-0.1313701633999011,51.48278594675065
4007,-0.0906655,51.3630232
4008,-0.0545717360413085,51.54339304387121
4009,-0.1377078864943176,51.505828896770325
4010,-0.1770664294349181,51.49426124729808
4011,-0.09275,51.524873
4012,-0.09275,51.524873
4013,-0.1766823015942392,51.525507659262125
4014,-0.2043061561151996,51.52594192888704
4015,-0.161991565850984,51.52481816638275
4016,-0.1604564591946863,51.52514108968276
4017,-0.1604704765358857,51.52334695014405
4018,-0.2069995610425522,51.49749096668555
4019,-0.2120035,51.501337
4020,-0.1286974350203263,51.45913797124102
4021,-0.2801616993184413,51.5625484223618
4022,-0.1611396337596198,51.5252941593061
4023,-0.1622119476833025,51.52380501330573
4024,-0.1601832480459916,51.52517374746719
4025,-0.45523,51.48723
4026,-0.1362290528917872,51.56603259550106
4027,-0.1701991815313924,51.52031967524048
4028,-0.1600404517828264,51.525295760207705
4029,-0.1601993860687647,51.524083534841786
4030,-0.165624236974987,51.51557070043295
4031,-0.1647905542326762,51.48671326741663
4032,-0.1844957109836482,51.512594037043065
4033,-0.203917991022254,51.56728135431162
4034,-0.1655958769561142,51.63581765495248
4035,-0.1265305,51.5552634
4036,-0.0190710556302082,51.50206978257135
4037,-0.22655,51.50546
4038,-0.1776575038602194,51.5116139603166
4039,-0.1033305486728122,51.49532112557121
4040,-0.1309828296417345,51.52200046237427
4041,-0.1382661116304044,51.521391755710304
4042,-0.1331982343203434,51.52059019085485
4043,-0.2142939147578197,51.51867588004016
4044,-0.1827567885317745,51.51250877767532
4045,-0.0611582321919623,51.54938074087707
4046,-0.0289897876126678,51.52517429445034
4047,-0.13698,51.51397
4048,-0.06827059923835,51.50581013885836
4049,-0.1464017764038551,51.54245619423991
4050,-0.1481456030798027,51.54354075047114
4051,-0.1638028990807979,51.43138090378575
4052,-0.1575862,51.51790519999999
4053,-0.1058696734766195,51.54590688036621
4054,-0.1653514158127613,51.52203088307567
4055,-0.124406748536058,51.40987596621825
4056,-0.1327003,51.5142252
4057,-0.2074864,51.512306
4058,-0.2582612442479335,51.56369006467406
4059,-0.2141838602017488,51.57201748690343
4060,-0.1657205660751121,51.51738348738274
4061,-0.1524069606809193,51.51477603166552
4062,-0.1219594975186584,51.514955181403735
4063,-0.1878577949133075,51.51203645766891
4064,-0.1951185592215735,51.51005807976496
4065,-0.1936785894396755,51.50880700182472
4066,-0.209890850507161,51.51598523907595
4067,-0.1036686880862907,51.54227091027893
4068,-0.1977496703871746,51.50637811941368
4069,-0.0826589144508302,51.39879153840562
4070,-0.2796515,51.5619601
4071,-0.2792867195739723,51.56174666674506
4072,-0.1620605941939264,51.5239662548456
4073,-0.2041697124203391,51.49379367994881
4074,-0.2039174827375862,51.49349371505599
4075,-0.0189737616021666,51.500686698456285
4076,-0.1295537899383184,51.51187390986171
4077,-0.204079176382837,51.49311286554026
4078,-0.2111196359502697,51.57886225956291
4079,-0.0536968739110098,51.5384804460763
4080,-0.1654003,51.4980264
4081,-0.146790854001334,51.54337442881207
4082,-0.1466664487806594,51.54352607783228
4083,-0.1468249169042586,51.54388331190765
4084,-0.1471257304782769,51.54374077988724
4085,-0.1485006122725689,51.54378774104717
4086,-0.1358798877560715,51.53228291108428
4087,-0.2796515,51.5619601
4088,-0.1478727563855713,51.543731701501926
4089,-0.0972215047484878,51.58202316381539
4090,-0.1700041558590967,51.52057549635035
4091,-0.2059220240125867,51.493430330664125
4092,-0.2041873853218549,51.49501226671497
4093,-0.1736961565677201,51.51528385976252
4094,-0.1654079695483904,51.51537761815766
4095,-0.1597615080226043,51.51381719293179
4096,-0.1677326112985611,51.46858397764211
4097,-0.1487571870056041,51.51597302456321
4098,-0.2287184823106579,51.5355835236825
4099,-0.0989711072053779,51.58042163370106
4100,-0.1830937616669648,51.47425046813109
4101,-0.1803312409526689,51.496420472371724
4102,-0.1714124955493082,51.492388000817
4103,-0.1101952192474463,51.533947132643455
4104,0.1088485226556279,51.52023756355022
4105,-0.0064,51.50579
4106,-0.1722713742007133,51.52006770387122
4107,-0.2804245858820365,51.56286559103185
4108,-0.0623153656847549,51.48186831875385
4109,-0.1786031092690178,51.513669333745945
4110,-0.2082726699287251,51.48823827957393
4111,-0.1186632737517356,51.52794374644528
4112,-0.109531998851998,51.52132183778986
4113,-0.030316164960782,51.47699858182495
4114,-0.0117752328515052,51.57618607190537
4115,-0.072272095699276,51.52517609533259
4116,-0.1805351302027702,51.48203538285918
4117,-0.2008491815348385,51.48362726413166
4118,-0.1600758167012537,51.52489501051855
4119,0.0978959931675391,51.55780374736871
4120,0.070172375124665,51.48045871742431
4121,-0.1642981,51.5190296
4122,-0.1777998978582513,51.60887603876947
4123,-0.1106754563083235,51.51405439816765
4124,-0.2791821134223915,51.56183837646952
4125,-0.28679,51.36643
4126,-0.2894184973656675,51.35970158706174
4127,-0.1645877306037189,51.5172248986658
4128,-0.200570591432487,51.52895955630503
4129,-0.1790183036289923,51.49727339147718
4130,-0.09642,51.52332
4131,-0.2004040442429428,51.53004112510721
4132,-0.1990353364542217,51.5306589976651
4133,-0.1230458451216933,51.515182731819166
4134,-0.1310762,51.5295821
4135,-0.0602904566920825,51.43007676200453
4136,-0.1327003,51.5142252
4137,-0.1339261,51.4969784
4138,-0.1350418606597517,51.50796600476489
4139,-0.1351011943286228,51.49664655519532
4140,-0.0597,51.43005
4141,-0.0238293741229307,51.57188425180406
4142,-0.0596831097756941,51.42997321238807
4143,-0.1588769593928138,51.520662173649775
4144,-0.1609371520967518,51.51952316932178
4145,-0.0950293034335667,51.62885710824469
4146,0.0191344331211431,51.546369729327495
4147,-0.1669954030924745,51.52329078383529
4148,-0.2796515,51.5619601
4149,-0.1618647317382904,51.52575184670236
4150,-0.16512,51.5162
4151,-0.2074094983373455,51.489566030928536
4152,-0.0610003156972736,51.48825276770734
4153,-0.0917901276792826,51.5385406277356
4154,-0.3309990270681274,51.480138322068576
4155,-0.2791754,51.5619603
4156,-0.00262,51.51163
4157,0.1134285,51.5283408
4158,-0.1110071718543128,51.47702899022517
4159,-0.1922300672493728,51.494907957621415
4160,-0.2284544120628068,51.58612715682912
4161,-0.2284098322885886,51.50372367517453
4162,-0.0759405942216844,51.47563062230098
4163,-0.0200728464097637,51.51884850673768
4164,-0.09862,51.58316
4165,-0.1861387139408757,51.51599626978825
4166,-0.1808674094476375,51.51342284195956
4167,-0.1875,51.51271
4168,-0.2275489165468307,51.54113724680119
4169,-0.1854760615873774,51.51308727835637
4170,-0.1796059125046528,51.51324929044474
4171,-0.1811837665002041,51.51357525289105
4172,-0.0447472662421588,51.48825620430635
4173,-0.1110915110267543,51.54971788636358
4174,-0.0768400322359544,51.52536179176567
4175,-0.0019763,51.4381667
4176,-0.1935722,51.51041619999999
4177,-0.18342,51.49468
4178,-0.1841069092023205,51.51413448246598
4179,-0.20238,51.52608
4180,-0.2281895273357916,51.54127809982008
4181,-0.0712348216851807,51.51466344556045
4182,-0.17891,51.514
4183,-0.0263368282324666,51.53064748110752
4184,-0.1326405628290136,51.53019342259707
4185,-0.1738255,51.52442780000001
4186,-0.1945652596250976,51.50860386323758
4187,-0.1802667,51.5142736
4188,-0.1116997622898226,51.5313685444337
4189,-0.0977815785031156,51.36793398918871
4190,-0.1655822,51.492857
4191,-0.1406963286894261,51.49156178141313
4192,-0.1378872835727532,51.51394149795709
4193,-0.2247419580817222,51.56490044059595
4194,-0.0733074040581367,51.51623416757298
4195,-0.1374223066411888,51.52102780863683
4196,-0.2923068253328565,51.570836799947536
4197,-0.1805917455682748,51.51541172444804
4198,-0.1969338886860469,51.51713231734311
4199,-0.0870743989634311,51.529055209324135
4200,-0.1619321544211205,51.49187311707154
4201,-0.136895589530468,51.53386616687706
4202,-0.2283418697814509,51.51116846415839
4203,-0.1603110680509721,51.492354306923936
4204,-0.1791980653425925,51.51493397541026
4205,-0.1772461732675123,51.52613268558665
4206,-0.2123084445681556,51.554802227741526
4207,-0.2287226,51.5872001
4208,-0.1827902720638873,51.49457136537059
4209,-0.01037,51.49972
4210,-0.1899343741447236,51.4724485411763
4211,-0.1464213969056594,51.48724777697679
4212,-0.1250938496269493,51.524957360475085
4213,-0.2797853206503786,51.56149740173137
4214,-0.1387404887241385,51.49092416861862
4215,-0.1698822383234081,51.50101194060593
4216,-0.13879,51.4926
4217,-0.0852206823630284,51.567318506073455
4218,-0.1400767588450621,51.49096635439786
4219,-0.057956035092821,51.51479865892381
4220,-0.0782993316832178,51.583549167111975
4221,-0.0710751861333847,51.56942098784769
4222,-0.18667,51.5027
4223,-0.066890991927909,51.591668728143965
4224,-0.1881475746631622,51.54625893519763
4225,-0.117079450653631,51.52466182044896
4226,-0.1690071144361534,51.518375294585816
4227,-0.17979,51.52935
4228,-0.1184671297908519,51.54678719974718
4229,-0.1541189629913605,51.49455350554597
4230,-0.1654341341786827,51.4984539810465
4231,-0.0543672,51.5144061
4232,-0.1952214030240247,51.51893646098293
4233,-0.00993,51.49993
4234,-0.0582185612833884,51.51373112647733
4235,-0.1099890291269214,51.5324334762008
4236,-0.0735127078829767,51.57538043234164
4237,-0.2383086282750816,51.45023035365079
4238,-0.0736455928753252,51.57734340857603
4239,-0.0722140532884721,51.57712133155548
4240,-0.07173,51.5775
4241,-0.0738673077948614,51.57518081699807
4242,-0.0740277517472432,51.57523815060021
4243,0.0098927799598034,51.388045841015085
4244,-0.073523715347007,51.577435651563896
4245,-0.1741351243174098,51.51435020374586
4246,-0.0738642247650981,51.57580949985295
4247,-0.0731743983726739,51.57730250353765
4248,-0.1043,51.49586
4249,0.04331,51.52221
4250,-0.0600311350281069,51.59781132413787
4251,-0.185629605890013,51.51310950945371
4252,-0.164282835496499,51.517723823655125
4253,-0.1655808016068974,51.51643013562966
4254,-0.1843623683709728,51.48158537265515
4255,-0.2637761920579809,51.51914262096134
4256,-0.2200234222507778,51.51233630214018
4257,-0.164548360634461,51.51646040137212
4258,-0.17138,51.47857
4259,-0.0748807552932865,51.51280954822066
4260,-0.2425798112517058,51.593758198134765
4261,-0.1946243193658029,51.528307376677134
4262,-0.1620278507640971,51.52002987404556
4263,-0.10882,51.57432
4264,-0.0751410684508656,51.512139257091874
4265,-0.28034,51.56146
4266,-0.2789437946358529,51.560832582891415
4267,-0.2272556143942818,51.49031375058146
4268,-0.2805198111757357,51.56236234616034
4269,-0.2805660755266372,51.56282362027779
4270,-0.1530684592551945,51.46630999711356
4271,-0.2802100121172287,51.560873538758585
4272,-0.07889,51.49071
4273,0.0130600002558296,51.51759851315632
4274,-0.1255065947771072,51.51500224929137
4275,-0.1451310889133625,51.5118650231238
4276,-0.1737786987342326,51.52299609119147
4277,-0.02425,51.53907
4278,-0.019618,51.4986624
4279,-0.0506022342538794,51.56398574662861
4280,-0.046149144620579,51.546512835800215
4281,-0.2200702577126614,51.54654265447233
4282,-0.0770728642797164,51.51285125920744
4283,-0.1922130395163717,51.54418265151738
4284,-0.1680688,51.5188636
4285,-0.0155453664151495,51.52862616302714
4286,-0.0769806716787266,51.51190743529165
4287,-0.1374917432956235,51.52120876842493
4288,-0.0080406334720059,51.53312188810344
4289,-0.0775814113127953,51.52386070208771
4290,-0.18364,51.49823
4291,-0.2404910853354858,51.53532806357955
4292,-0.1135827384511422,51.60710725088657
4293,-0.02157,51.50078
4294,-0.077001307171836,51.51169054335925
4295,-0.1057841275588132,51.52120031961567
4296,-0.1305784998727837,51.51313312900528
4297,-0.1759606,51.481857
4298,-0.2064337595743843,51.496637932387806
4299,-0.15054,51.57692
4300,-0.0748222234370949,51.51224760218839
4301,-0.1135431131794346,51.60579611245219
4302,-0.1239665069882928,51.40538276704195
4303,0.0845284759998321,51.44746645733457
4304,-0.1860617789529423,51.5028607593576
4305,-0.1868610797601305,51.513702245519646
4306,-0.0134259432612504,51.49796438248773
4307,-0.0151522688366831,51.49614138048856
4308,-0.1165688,51.5298317
4309,-0.15309,51.52281
4310,-0.1819679344768055,51.53237474738571
4311,0.0641457170094617,51.49004704008507
4312,-0.1259839718308093,51.52236284201099
4313,-0.190367,51.49451269999999
4314,-0.1009240376478719,51.57835276012793
4315,-0.093757499421205,51.52434024644936
4316,-0.1660612852065118,51.51825268832009
4317,-0.190367,51.49451269999999
4318,-0.09029,51.50222
4319,-0.190367,51.49451269999999
4320,-0.0750191278893616,51.49557297101033
4321,0.12498,51.39449700000001
4322,-0.13537,51.48276
4323,-0.123299815013777,51.51355790582618
4324,-0.0860423477271683,51.53973853913432
4325,-0.18439,51.49639
4326,-0.2246224931019924,51.50291647745277
4327,-0.0612277659243712,51.56581592227068
4328,-0.23342,51.49546
4329,-0.1825649150068029,51.48053592857768
4330,-0.2159021696572882,51.50241707530002
4331,-0.0708374007026503,51.5210528023848
4332,-0.2029282913219862,51.54886854399728
4333,-0.1095282626207975,51.383002789669824
4334,-0.1521117696211447,51.52012393904978
4335,0.1027355386706861,51.49067545613667
4336,-0.0543449507435882,51.39118405529598
4337,-0.084303780698232,51.385570926926896
4338,-0.2341890459905349,51.54832219594356
4339,-0.4049220985427083,51.48027393618052
4340,-0.2922370901583734,51.51678830123371
4341,-0.1223643691701413,51.51287005278947
4342,-0.190367,51.49451269999999
4343,-0.0764059467378759,51.51145313079096
4344,-0.0956562689252034,51.51217557915416
4345,-0.1100510693250385,51.51590086698823
4346,-0.16236087747093,51.51435904262885
4347,-0.157985380482895,51.58692600387102
4348,-0.1115408382894019,51.517010477676834
4349,-0.1115,51.5154
4350,-0.0940626749677255,51.51079032157984
4351,-0.1355882186469609,51.52187248453289
4352,-0.13639561519474,51.521189661853874
4353,-0.1122621218713441,51.5328322252693
4354,-0.3919733190295268,51.47392927885885
4355,-0.1348601156063085,51.51994536756416
4356,-0.1261376696489896,51.51388341011878
4357,-0.0751021218478883,51.5117101718412
4358,-0.1346424448751152,51.51993581454865
4359,-0.1346198409213818,51.51997126395992
4360,-0.1236219719448302,51.51344591135874
4361,-0.1270439952353372,51.43029625745635
4362,-0.1358317244241861,51.5213926983909
4363,-0.0994159797735412,51.543614256072
4364,-0.13626,51.51964
4365,-0.1273368164528019,51.42939741059039
4366,-0.1304018123586316,51.43112046062479
4367,-0.1276130267344628,51.42906889681615
4368,-0.1636174726140342,51.48483566657386
4369,-0.0751153197770271,51.51281872930571
4370,-0.1361189139337602,51.515710972305584
4371,-0.1848326730171331,51.45490372591563
4372,-0.1327662519872281,51.485848213455085
4373,-0.1265229094972149,51.51570346139874
4374,-0.01397,51.45145
4375,-0.127763534664276,51.54954214807584
4376,-0.1295389591585206,51.42935835930118
4377,-0.0752761349401519,51.51360936292444
4378,-0.1042499917567307,51.36717012422867
4379,-0.1016490240337075,51.37075238870735
4380,-0.1285885568210447,51.42947323400504
4381,-0.1260006058566873,51.51168446989657
4382,-0.0477371103323258,51.54095290084504
4383,-0.3678173132173998,51.46992008428587
4384,-0.36746104453887,51.46989385072586
4385,-0.0804559666431273,51.51874559203237
4386,-0.080367,51.3839149
4387,-0.1286103646467725,51.45907290081899
4388,0.01448,51.50776
4389,-0.0863482651109083,51.39488098008948
4390,-0.0411160473592654,51.51342941425517
4391,0.0131206305867559,51.51611005231624
4392,-0.149734757525478,51.515802806138105
4393,-0.1795008497950462,51.546693446031554
4394,-0.1321498346491207,51.515853120076216
4395,-0.16034,51.51858
4396,-0.2010812917477304,51.54935150667959
4397,-0.2949493410042752,51.42766996206605
4398,-0.0311407055804104,51.52663981489491
4399,0.0063527386211704,51.502552436969786
4400,-0.2176560163628906,51.50252851311214
4401,-0.3579915,51.4699417
4402,-0.1709464149897161,51.51334849809615
4403,0.0786297073194774,51.53809097299434
4404,-0.1248509,51.5398337
4405,-0.21606,51.50375
4406,0.0555403771081714,51.519880542595295
4407,-0.1680688,51.5188636
4408,-0.0310611092304038,51.526645956905824
4409,-0.0750707317560037,51.51191127685525
4410,-0.0757630998329746,51.51375720507423
4411,-0.0777038316508003,51.53157668283087
4412,-0.11789,51.52725
4413,-0.0764804347756421,51.511670685026886
4414,-0.07543154194242,51.51348466327545
4415,-0.1448835010308835,51.487190900906754
4416,-0.0750584608546458,51.51340625230862
4417,-0.1869934774166745,51.50273786142012
4418,-0.1498602708815597,51.515702815804445
4419,-0.1871924942183145,51.50088259528649
4420,-0.2617338177303641,51.52322044589228
4421,-0.1360972601884369,51.52147017952704
4422,-0.1878278081888923,51.48350376243626
4423,-0.1868975525781838,51.50292267657089
4424,0.0193621593714515,51.51561739638315
4425,-0.1247411091910655,51.50890379771731
4426,-0.1368369012358301,51.521824138155445
4427,-0.2303667645957473,51.57448184209547
4428,-0.0766858183368236,51.51356408271654
4429,-0.0769301518439649,51.51330676937831
4430,-0.077067087180544,51.5133788386107
4431,0.055440898141103,51.5213799682962
4432,-0.2043095843914733,51.51467787953679
4433,-0.12252,51.46326
4434,-0.0579197233645978,51.52544350453698
4435,0.0670214,51.4903262
4436,-0.28361,51.56064
4437,-0.0784289139047134,51.518018683279706
4438,-0.0768102328162416,51.5114136246056
4439,-0.217799198656747,51.4070558118598
4440,-0.0829038915589189,51.49996576228546
4441,0.0749631238388657,51.48572246801
4442,0.0134164186886258,51.508151323686846
4443,-0.2853670810941446,51.47943060712017
4444,-0.1688008120796254,51.52159679481305
4445,-0.3579915,51.4699417
4446,-0.1233281331298185,51.50909515498721
4447,-0.0397969389452113,51.48976823230637
4448,-0.2101026823705529,51.52161946826391
4449,-0.2176191739301938,51.4780383207212
4450,-0.1001361163940517,51.39571361155184
4451,-0.08627,51.47136
4452,-0.00131,51.42618
4453,-0.138925482963902,51.51982552747542
4454,-0.1132602593770642,51.52210086372542
4455,-0.0643821,51.4683761
4456,0.0201054629572555,51.5088568897966
4457,-0.1904380014753444,51.55565822545106
4458,-0.3859064795911007,51.47718027908071
4459,-0.12365,51.48895
4460,-0.1872705391916646,51.5024794712532
4461,-0.1299135941675688,51.53205339359449
4462,-0.1205357579549913,51.53100264597819
4463,-0.1393267942260982,51.489237570749474
4464,-0.1944036620280785,51.50942326630088
4465,-0.1628274060639913,51.51576699331513
4466,-0.1657634102355472,51.51659719617434
4467,-0.1664378869537727,51.51411001250491
4468,-0.190349799182852,51.52902753386703
4469,-0.1662172056968962,51.51722440515177
4470,-0.165834416891385,51.51503066518022
4471,-0.1617075913669204,51.51451395897152
4472,-0.1664544733670747,51.516576297565365
4473,-0.1655108579758279,51.51711754454159
4474,-0.1655504195296952,51.51492709720442
4475,-0.1926442748077076,51.504032279997205
4476,-0.0544957367850651,51.550687269569856
4477,-0.0613925158581296,51.52989651818061
4478,-0.0678582274556593,51.59628327655222
4479,-0.0726127007367452,51.52116747144104
4480,-0.1511892056871274,51.520494451881504
4481,-0.25056,51.53833
4482,-0.0721373944893206,51.52325655274356
4483,-0.1507763647405852,51.51259065728309
4484,-0.1629489096946784,51.54480727038772
4485,-0.1948356585372265,51.53983723191791
4486,-0.1928711,51.5264233
4487,-0.1663439274489202,51.524016506146125
4488,-0.2270788248440962,51.50254435005978
4489,-0.1850625466600223,51.49679352203224
4490,-0.1252644899577972,51.474738514033305
4491,-0.2038493876968483,51.51306370770744
4492,0.10429,51.35506
4493,-0.1633966221044197,51.51428644778336
4494,-0.1368536,51.5063498
4495,-0.1486394688660416,51.522285839447385
4496,-0.1656134002935529,51.51834215068215
4497,-0.1166921675729977,51.45516811558809
4498,-0.16503,51.5153
4499,-0.1647836075985234,51.49686766623368
4500,-0.1321159332703602,51.5138871077074
4501,0.0133542601715306,51.51646542968821
4502,-0.1895767862589112,51.49368737970263
4503,-0.0093782485489222,51.49561256875319
4504,0.3044155306386396,51.55929014031071
4505,-0.1654643724630028,51.49137302686855
4506,-0.0212227468957585,51.5213670393016
4507,-0.3361937515891256,51.58072495383216
4508,-0.3346674334481316,51.57897780927927
4509,-0.1971490959615585,51.51790204489338
4510,-0.3345098746670349,51.58073406965318
4511,-0.3357977240634976,51.57890366685216
4512,-0.1690197536229488,51.496881331181335
4513,0.1742394590164701,51.58259631239881
4514,-0.190618,51.5175512
4515,-0.2947496711199184,51.39208543145891
4516,-0.0918153341241569,51.499975728834485
4517,-0.0781087857613218,51.524554044317895
4518,-0.037630661355704,51.486485892947854
4519,-0.1231421445773865,51.512087256875176
4520,-0.3361154095307476,51.57941634182621
4521,-0.3345751783507812,51.581170020759885
4522,-0.3347792786241133,51.58181296629661
4523,-0.3355656675494732,51.58121520875808
4524,0.0576002038346657,51.52099590339962
4525,-0.075847144533048,51.55473955789284
4526,-0.3359602678353174,51.58108981656245
4527,-0.3363220271107454,51.57937605004199
4528,-0.3364418660509315,51.58182916268956
4529,0.0215882,51.5082874
4530,-0.3361888587676562,51.5809230390456
4531,-0.1782366382025971,51.515773582108125
4532,-0.1120188660614263,51.48171178790249
4533,-0.0283889884145846,51.511407850724
4534,-0.3361539424295433,51.57885497887016
4535,-0.1699208605974334,51.51698810618532
4536,-0.1899730160157452,51.484020038264816
4537,-0.21101545948999,51.482475930542826
4538,-0.1536866065759251,51.49704668878445
4539,-0.48418,51.5194
4540,-0.1247038317571923,51.534072665984446
4541,-0.1774286539003665,51.53937440497086
4542,-0.189974066080939,51.53748577971683
4543,-0.0983844159384697,51.50284925635577
4544,-0.1162119768142931,51.51997132635231
4545,0.0122008183330978,51.51873237957097
4546,-0.1097719364507321,51.53408239263875
4547,-0.1702017580352285,51.51708428361322
4548,-0.2200315722315244,51.5055408552176
4549,-0.1864434773397629,51.53088947819337
4550,-0.2059870097712911,51.52314256565592
4551,-0.1659170957867495,51.51840280141271
4552,-0.18831,51.48633
4553,-0.2288403807863157,51.57473265423263
4554,-0.1749239,51.523694
4555,-0.1637645,51.51768930000001
4556,-0.1869857919721121,51.49348924477499
4557,-0.1981075776855324,51.50060426586664
4558,-0.3660060734441733,51.47178167624741
4559,-0.3659236359153719,51.47140486489095
4560,-0.3676333326876519,51.46959384286327
4561,-0.0526987591025686,51.5502072810777
4562,-0.365733053950023,51.47030831131482
4563,-0.3668757757901768,51.46950142308197
4564,0.0377502169373578,51.47216073631497
4565,-0.3655114854837556,51.47135678272272
4566,-0.13929,51.52398
4567,-0.2260960139657479,51.39709292174378
4568,-0.1142994781482167,51.482942196792735
4569,-0.1852737617608644,51.46862910877727
4570,-0.3028912321184324,51.488720706488046
4571,-0.1945026846824644,51.51103294735992
4572,-0.067932675097656,51.5096907068577
4573,0.1225391045253285,51.55379308436016
4574,-0.1928711,51.5264233
4575,-0.1231984745764125,51.362287585755176
4576,-0.3629613245079115,51.56723037149576
4577,0.0900249951111265,51.49918658967282
4578,-0.004810277410365,51.50726582468773
4579,-0.3617932,51.5678383
4580,-0.1421135928324446,51.52307780949973
4581,-0.1143688172616833,51.48159611483912
4582,-0.1792072642424433,51.513938262131234
4583,-0.0239429935139559,51.51848887730319
4584,-0.3609623411937443,51.56674003183591
4585,-0.1622648327596355,51.519311159975054
4586,-0.1873315652781116,51.51281338527326
4587,-0.0413373547192821,51.545214158941214
4588,-0.162421335277595,51.51856372251473
4589,-0.16202019767303,51.51864725330354
4590,-0.1625143827162933,51.52062614373315
4591,-0.1633867189203045,51.52080307050954
4592,-0.1639248295022474,51.5190802830108
4593,-0.1621876585230823,51.52066408982793
4594,-0.0991085756407855,51.491594384000784
4595,-0.0768354468057088,51.51779564814657
4596,-0.164036080948252,51.52064001952682
4597,-0.162198126808618,51.51941081331216
4598,-0.1727963683291471,51.52405066103324
4599,-0.2020174378830495,51.547296028425
4600,-0.1377329104278012,51.50577929816959
4601,-0.1097718,51.4999118
4602,-0.1900030411046178,51.59236857247866
4603,-0.1318793697032949,51.51466923809523
4604,-0.1610353203861026,51.519307212870736
4605,-0.0822854544921813,51.4576419332043
4606,-0.1750204537247854,51.52434938182971
4607,-0.2256584279460317,51.50577163141198
4608,-0.118267,51.51145
4609,-0.118267,51.51145
4610,-0.118267,51.51145
4611,-0.118267,51.51145
4612,-0.3086479068479548,51.48951751802074
4613,-0.1858097029537176,51.51400358729849
